Respondent_ID,Segment,Anket_Adi,Anket_Tarihi,Acente_Adi,Sehir,Bolge,CustomerName,CustomerType,Filo_Retail,Yas,Cinsiyet,Gelir_Grubu,Kredi_Tutari_TL,Vade_Ay,Kredi_Onay_Suresi_Saat,AB1_Arac_Turu_Teyit,A1_Kredi_Dusunuyor_muydu,A6_Karari_Degistiren_Faktor,A3_Stenos_Finans_Bilinirlik,B5_Arastirilan_Kuruluslar,B6_Tercih_Kriterleri,EO0_Genel_Memnuniyet,EO0N_Neden,EON1_Sorun_Giderildi,EO1x1_Acente_Satis_Danismani,EON3_Neden,EON4_Sorun_Giderildi,EO2x1_Stenos_Satis_Yoneticisi,C1_Satis_Elemani_Yaklasimi,C1a_Finansman_Kosullari_Bilgilendirme,C2_Finansman_Secenekleri,C2N_Neden,C8_Geri_Odeme_Kosullari,C5_Surec_Kolaylik_Hiz,C5N_Neden,C7x_Geri_Odeme_Bilgilendirme_Yeterli,C7xN_Neden,E1_Musteri_Hizmetleri_Aradi_mi,E2_Arama_Konusu,E5a_Cagri_Merkezi_Memnuniyeti,E6_Memnuniyetsizlik_Nedeni,N1_Kampanya_Takip,N2_Takip_Kanallari,N3_Mobil_App_Bilinirlik,S44_Brand_Retention,F1_Recommendation_NPS,F1x_Brand_Importance,K1_1_Kasko_Satin_Aldi_mi,K7_Kasko_Tercih_Nedeni,K1_2_Kasko_Teklifi_Verildi_mi,K8_Avantajlardan_Bahsedildi_mi,K9_Akilda_Kalan_Teminat,K1a_Kasko_Tercih_Etmeme_Nedeni,K3_Kasko_Genel_Memnuniyet,K4_Kasko_Yenileme_Tercihi,K5_Kasko_Tavsiye,K6_Kasko_Tavsiye_Nedeni,K2_Kaskodan_Haberdar_Olma,I1_Sorun_Yasadi_mi,I2_Sorun_Giderildi_mi,M1_Veri_Paylasim_Izni,NPS_Kategori,EO0_Endeks_100,EO0_Top2Box,S44_Top2Box
CSI-CRD-00022,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-20,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Arş. Gör. Yurtgüven Yüksel,Otomobil-Binek,Retail,21,Erkek,150.000 TL üzeri,1489000,48,4.3,1,2,Satış danışmanının yönlendirmesi,2,Başka kuruluş araştırmadım,Düşük peşinat / peşinatsız kredi imkânı; Hizmet kalitesi; Daha önce kredi kullanmıştım,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,10,9,,10,10,,1,,3,,,,2,,2,8,9,10,1.0,Fiyat avantajı; Kredi avantajı,,,,,10.0,8.0,10.0,,Stenos Auto Finans veya Stenos Auto iletişim hattından,2,,1,Promoter,100.0,1,0
CSI-CRD-00023,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-31,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Öğr. Kasim Aslan,Otomobil-Binek,Filo,46,Erkek,50.001 - 85.000 TL,1538000,60,5.1,1,1,,1,Denizbank,Daha önce kredi kullanmıştım; Faiz oranı; Müşteri ilişkileri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,10,9,,9,10,,1,,1,Senet İadesi; Yeni Kredi Başvurusu için,10.0,,2,,2,10,9,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00024,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-13,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Dr. Günkurt Şanlı Öcalan,Hafif Ticari,Retail,55,Kadın,50.001 - 85.000 TL,1132000,36,10.1,1,1,,1,Şekerbank,Daha az döküman/daha az prosedür; Markanın finans kurumu olması; Kredi alımlarında hızlılık,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,7,8,9,8,,8,9,,1,,2,,,,1,Acente; Stenos Auto Mobil App,2,7,7,9,1.0,Kredi avantajı,,,,,9.0,7.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,Yetkili servisten; Acente satış danışmanı,2,,1,Passive,77.8,0,0
CSI-CRD-00025,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-05,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Eflâtun İlgi Türk,Hafif Ticari,Retail,66,Erkek,85.001 - 150.000 TL,1112000,24,5.4,1,2,Nakit bütçemi bozmak istemedim,1,HSBC Bank; Ziraat Bankası,Daha az döküman/daha az prosedür; Faiz oranı; Ödeme Planında Esneklik,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,9,10,8,,9,9,,2,Gecikme faizi hakkında bilgi verilmedi,1,Banka Hesap No'ları hakkında bilgi; Sigorta,7.0,,1,Web sitesi; Acente,3,9,9,10,2.0,,2.0,,,Sigorta şirketi memnuniyetsizliği; Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00026,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-06-13,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Rabbiye Aslan,Otomobil-Binek,Retail,53,Kadın,25.001 - 50.000 TL,580000,36,41.4,1,1,,1,Denizbank; Halk Bankası; Ziraat Bankası,Faiz oranı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Düşük peşinat / peşinatsız kredi imkânı,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,3,Danışmanın bilgilendirmesi yetersizdi,1.0,5,5,5,5,Taksit seçenekleri ihtiyacıma uymadı,4,3,Onay süreci beklediğimden uzun sürdü,1,,3,,,,2,,2,2,5,2,2.0,,3.0,,,Servis hizmet memnuniyetsizliği,,,,,,2,,2,Detractor,33.3,0,0
CSI-CRD-00027,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-26,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Dirlik Çamurcuoğlu,Otomobil-Binek,Retail,35,Erkek,85.001 - 150.000 TL,1995000,60,2.5,1,2,Satış danışmanının yönlendirmesi,2,İş Bankası,Sigorta hizmetlerinin de olması; Sorunların zamanında çözülmesi; Kredi alımlarında hızlılık,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,9,10,9,9,,10,10,,1,,2,,,,1,"Web sitesi; Gazete, dergi vb.; Sosyal medya",3,10,9,9,1.0,Fiyat avantajı,,,,,10.0,8.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,"Acente satış danışmanı; Gazete, dergi ilanlarından",2,,1,Promoter,100.0,1,1
CSI-CRD-00028,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-07,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Gülşa Şensoy,Otomobil-Binek,Retail,48,Kadın,85.001 - 150.000 TL,1573000,24,3.1,1,2,Peşinat ve vade esnekliği ikna etti,1,TEB (Türk Ekonomi Bankası); HSBC Bank,Ödeme Planında Esneklik; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,10,10,,8,10,,1,,1,Kredi Borcunu erken kapama; Banka Hesap No'ları hakkında bilgi,8.0,,1,"Stenos Auto Mobil App; Sosyal medya; Gazete, dergi vb.",3,10,10,9,2.0,,2.0,,,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00029,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-30,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Öğr. Sevican Manço Eraslan,Hafif Ticari,Retail,34,Kadın,85.001 - 150.000 TL,1622000,60,17.5,1,1,,1,Başka kuruluş araştırmadım,Müşteri ilişkileri; Kredi alımlarında hızlılık; Daha az döküman/daha az prosedür,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,2.0,4,Danışmanın bilgilendirmesi yetersizdi,1.0,4,5,3,4,Taksit seçenekleri ihtiyacıma uymadı,4,5,Onay süreci beklediğimden uzun sürdü,1,,1,Rehin Kaldırma; Kredi Devri / Transferi,4.0,Müşteri temsilcisinin yaklaşımı,2,,3,5,6,6,1.0,Fiyat avantajı; Teminat içeriği,,,,,6.0,5.0,9.0,,Stenos Auto Finans veya Stenos Auto iletişim hattından; Acente satış danışmanı,2,,1,Detractor,33.3,0,0
CSI-CRD-00030,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-19,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Erdibay Korutürk,Otomobil-Binek,Filo,63,Erkek,150.000 TL üzeri,1902000,60,2.0,1,1,,2,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Sigorta hizmetlerinin de olması; Sorunların zamanında çözülmesi,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,10,8,8,8,,6,9,,1,,1,Sigorta Muvafakatnamesi; Kaza,9.0,,2,,3,9,9,10,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00031,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-17,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,İlklima Şafak,Otomobil-Binek,Retail,56,Erkek,85.001 - 150.000 TL,947000,60,1.0,1,2,Kampanya koşulları cazipti,1,TEB (Türk Ekonomi Bankası); Yapı ve Kredi Bankası; Halk Bankası,Markaya duyulan güven; Kampanyaları olması; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,8,10,,10,10,,1,,1,Kredi Borcunu erken kapama; Sigorta,9.0,,1,Stenos Auto Mobil App,2,9,10,10,2.0,,1.0,1.0,Yeni değer klozu,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00032,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-10,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Nevsale Bilgin Yaman,Otomobil-Binek,Retail,30,Erkek,150.000 TL üzeri,1862000,24,4.4,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Denizbank; Halk Bankası; ING,Kampanyaları olması; Daha uzun vade; Düşük peşinat / peşinatsız kredi imkânı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,9,10,,8,10,,2,Taksit tarihleri net anlatılmadı,1,Kredi geri ödeme planımı temin etmek,10.0,,2,,2,10,9,7,2.0,,2.0,,,Kendi sigortacısı/tanıdık acente olması; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00033,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-04-28,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Dr. Aysuna Bilge Demir,Hafif Ticari,Retail,32,Erkek,150.000 TL üzeri,1295000,36,17.9,1,2,Kampanya koşulları cazipti,1,Halk Bankası,Kredi alımlarında hızlılık; Faiz oranı; Müşteri ilişkileri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,10,Danışman ilgili ve bilgiliydi,,8,7,10,8,,9,8,,1,,1,Kaza; Kredimin ödeme planını revize etmek,7.0,,1,Sosyal medya; Stenos Auto Mobil App; Web sitesi,1,6,7,5,1.0,Teminat içeriği,,,,,9.0,9.0,9.0,,"Gazete, dergi ilanlarından; Stenos Auto Finans veya Stenos Auto internet sayfalarından",2,,1,Passive,77.8,0,0
CSI-CRD-00034,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-01-02,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Tekbay Aksu,Otomobil-Binek,Filo,60,Kadın,150.000 TL üzeri,2429000,36,8.5,1,1,,1,Vakıflar Bankası; AlBaraka; Anadolubank,Daha az döküman/daha az prosedür; Sorunların zamanında çözülmesi; Faiz oranı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,8,8,7,,9,10,,1,,2,,,,1,Acente,1,9,9,10,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00035,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-10,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Yrd. Doç. Banü Nurşan Kısakürek,Otomobil-Binek,Filo,32,Erkek,150.000 TL üzeri,1971000,36,11.0,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,2,Başka kuruluş araştırmadım,Daha az döküman/daha az prosedür; Daha önce kredi kullanmıştım; Markaya duyulan güven,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,7,Danışmanın bilgilendirmesi yetersizdi,,9,10,9,6,Taksit seçenekleri ihtiyacıma uymadı,8,8,,1,,2,,,,1,Web sitesi; Acente; Sosyal medya,3,9,9,6,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00036,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-13,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Arş. Gör. Hüda Çağlar Bilge Akça,Otomobil-Binek,Retail,36,Erkek,50.001 - 85.000 TL,1533000,24,7.1,1,1,,1,Denizbank,Daha önce kredi kullanmıştım; Personelin genel tutum davranışları; Ödeme Planında Esneklik,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,9,10,8,9,,8,8,,1,,2,,,,1,Sosyal medya,1,10,9,8,2.0,,1.0,1.0,Yeni değer klozu,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,2,Promoter,88.9,1,1
CSI-CRD-00037,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-14,Stenos Adana Seyhan,Adana,Akdeniz Bölgesi,Uraltay Gül,Otomobil-Binek,Retail,26,Erkek,150.000 TL üzeri,2288000,60,11.4,1,1,,1,Halk Bankası; Akbank,Müşteri ilişkileri; Kredi alımlarında hızlılık; Personelin genel tutum davranışları,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,7,7,7,7,,6,8,,1,,2,,,,1,"Stenos Auto Mobil App; Gazete, dergi vb.; Web sitesi",1,7,7,5,1.0,Kredi avantajı,,,,,6.0,6.0,3.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto internet sayfalarından,1,2.0,2,Passive,66.7,0,0
CSI-CRD-00038,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-15,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Us Sadittin İnönü Aslan,Otomobil-Binek,Filo,45,Kadın,85.001 - 150.000 TL,2364000,48,1.1,1,1,,1,Yapı ve Kredi Bankası; ING,Ulaşım kolaylığı; Sigorta hizmetlerinin de olması; Daha uzun vade,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,10,10,,10,10,,1,,2,,,,1,"Sosyal medya; Gazete, dergi vb.; Stenos Auto Mobil App",1,9,10,10,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00039,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-05,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Dilfeza Arslan,Hafif Ticari,Retail,59,Erkek,25.001 - 50.000 TL,773000,24,4.2,1,1,,1,Garanti Bankası; Ziraat Bankası; Anadolubank,Ulaşım kolaylığı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,9,9,10,10,,10,10,,1,,3,,,,2,,1,9,10,8,2.0,,1.0,1.0,Yeni değer klozu,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00040,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-07,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Uz. Servinaz Adila Gül,Otomobil-Binek,Retail,35,Kadın,85.001 - 150.000 TL,1270000,12,1.0,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,1,Anadolubank; Akbank,Ulaşım kolaylığı; Markaya duyulan güven; Faiz oranı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,9,8,99,7,,10,10,,1,,2,,,,2,,1,7,8,9,2.0,,2.0,,,Kendi sigortacısı/tanıdık acente olması; Sigorta şirketi memnuniyetsizliği,,,,,,2,,2,Passive,88.9,1,0
CSI-CRD-00041,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-03,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Tomurcuk İnönü,Otomobil-Binek,Retail,51,Kadın,50.001 - 85.000 TL,1278000,24,10.6,1,1,,2,AlBaraka; Kuveyt Türk; Akbank,Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Ulaşım kolaylığı; Markanın finans kurumu olması,6,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,6,Danışmanın bilgilendirmesi yetersizdi,1.0,5,6,5,6,Taksit seçenekleri ihtiyacıma uymadı,6,6,Onay süreci beklediğimden uzun sürdü,2,Gecikme faizi hakkında bilgi verilmedi,2,,,,1,"Acente; Gazete, dergi vb.",2,9,8,5,2.0,,1.0,1.0,Yol yardım hizmeti,Servis hizmet memnuniyetsizliği,,,,,,1,2.0,1,Passive,55.6,0,1
CSI-CRD-00042,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-18,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Arş. Gör. Baba Bilge,Otomobil-Binek,Retail,45,Kadın,50.001 - 85.000 TL,1517000,24,5.7,1,1,,2,Halk Bankası,Daha önce kredi kullanmıştım; Markanın finans kurumu olması; Ulaşım kolaylığı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,10,10,8,10,,99,10,,1,,2,,,,2,,2,10,10,10,1.0,Kredi avantajı,,,,,7.0,7.0,10.0,,İnternet reklamlarından; Yetkili servisten,2,,1,Promoter,100.0,1,1
CSI-CRD-00043,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-11,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Türknur Şennur Akar,Otomobil-Binek,Retail,54,Kadın,25.001 - 50.000 TL,387000,48,1.6,1,1,,2,Başka kuruluş araştırmadım,Faiz oranı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Markanın finans kurumu olması,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,7,9,7,8,,9,99,,1,,2,,,,2,,3,8,8,7,2.0,,1.0,2.0,,Servis hizmet memnuniyetsizliği; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Passive,88.9,1,0
CSI-CRD-00044,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-17,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Karaer İnönü,Otomobil-Binek,Retail,55,Erkek,85.001 - 150.000 TL,1317000,24,57.2,1,1,,1,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Düşük peşinat / peşinatsız kredi imkânı; Kredi alımlarında hızlılık,3,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,4,Danışmanın bilgilendirmesi yetersizdi,1.0,1,4,5,1,Taksit seçenekleri ihtiyacıma uymadı,99,2,Onay süreci beklediğimden uzun sürdü,1,,1,Fatura ile ilgili olarak,3.0,Ödememin hesaplara gecikmeli yansıması,1,Acente; Stenos Auto Mobil App,3,2,3,2,1.0,Kredi avantajı; Fiyat avantajı,,,,,2.0,3.0,2.0,Fiyat/teminat dengesi beklentimin altındaydı,Acente görselliği sayesinde,2,,1,Detractor,22.2,0,0
CSI-CRD-00045,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-18,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Arş. Gör. Özakan İhsanoğlu,Otomobil-Binek,Retail,38,Erkek,150.000 TL üzeri,2100000,24,4.9,1,1,,1,Başka kuruluş araştırmadım,Markanın finans kurumu olması; Kredi alımlarında hızlılık; Ödeme Planında Esneklik,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,10,9,9,,10,10,,1,,2,,,,2,,1,9,10,10,1.0,Teminat içeriği,,,,,10.0,9.0,10.0,,"Yetkili servisten; Gazete, dergi ilanlarından",2,,2,Promoter,100.0,1,1
CSI-CRD-00046,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-22,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Sümeyye Hayrioğlu,Hafif Ticari,Filo,51,Erkek,25.000 TL altı,556000,24,11.8,1,1,,2,ING; Türkiye Finans,Markanın finans kurumu olması; Sigorta hizmetlerinin de olması; Daha az döküman/daha az prosedür,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,5,8,8,10,,8,8,,1,,1,Sigorta; Kredi Devri / Transferi,8.0,,1,"Gazete, dergi vb.; Web sitesi",1,7,8,4,,,,,,,,,,,,2,,1,Passive,77.8,0,0
CSI-CRD-00047,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-17,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Bayan Dilfeza İhsanoğlu Arsoy,Hafif Ticari,Retail,52,Kadın,50.001 - 85.000 TL,1474000,24,3.2,1,1,,1,Şekerbank; Akbank; Ziraat Bankası,Ulaşım kolaylığı; Personelin genel tutum davranışları; Sorunların zamanında çözülmesi,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,8,8,9,10,,8,9,,1,,2,,,,2,,1,10,9,5,2.0,,1.0,2.0,,Sigorta şirketi memnuniyetsizliği; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,77.8,0,1
CSI-CRD-00048,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-20,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Hayrünnisa Ağbegim Yüksel,Otomobil-Binek,Filo,38,Erkek,50.001 - 85.000 TL,1656000,24,3.2,1,1,,2,Başka kuruluş araştırmadım,Faiz oranı; Ulaşım kolaylığı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,10,10,,99,10,,1,,2,,,,1,Acente; Stenos Auto Mobil App; Web sitesi,3,10,10,8,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00049,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-18,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Atilhan Gül,Otomobil-Binek,Retail,42,Erkek,50.001 - 85.000 TL,1074000,36,9.6,1,1,,1,HSBC Bank; Denizbank; TEB (Türk Ekonomi Bankası),Ulaşım kolaylığı; Kredi alımlarında hızlılık; Düşük peşinat / peşinatsız kredi imkânı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,99,,,99,10,9,10,,10,10,,2,Gecikme faizi hakkında bilgi verilmedi,1,Kredimin ödeme planını revize etmek; Kredi geri ödeme planımı temin etmek,8.0,,1,Acente; Stenos Auto Mobil App,2,9,10,10,1.0,Kredi avantajı; Teminat içeriği,,,,,7.0,10.0,10.0,,Acente satış danışmanı,1,1.0,1,Promoter,100.0,1,1
CSI-CRD-00050,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-21,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Av. Behiza İnönü Duran,Hafif Ticari,Retail,37,Kadın,50.001 - 85.000 TL,1237000,12,5.9,1,1,,1,Kuveyt Türk,Sigorta hizmetlerinin de olması; Faiz oranı; Daha az döküman/daha az prosedür,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,99,10,8,8,,9,9,,1,,1,Sigorta Muvafakatnamesi,8.0,,1,Stenos Auto Mobil App; Web sitesi; Acente,1,10,9,8,1.0,Fiyat avantajı,,,,,10.0,10.0,10.0,,Stenos Auto Finans veya Stenos Auto iletişim hattından,2,,1,Promoter,77.8,0,1
CSI-CRD-00051,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-01-20,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Başok Ülker,Otomobil-Binek,Retail,43,Kadın,50.001 - 85.000 TL,1821000,36,1.0,1,2,Kampanya koşulları cazipti,2,ING; TEB (Türk Ekonomi Bankası),Sorunların zamanında çözülmesi; Faiz oranı; Hizmet kalitesi,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,9,10,7,10,,8,9,,2,Gecikme faizi hakkında bilgi verilmedi,1,Kredi geri ödeme planımı temin etmek,10.0,,1,Sosyal medya; Acente,1,7,8,7,2.0,,1.0,1.0,Yeni değer klozu,Kendi sigortacısı/tanıdık acente olması; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Passive,88.9,1,0
CSI-CRD-00052,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-10,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Arş. Gör. Firdevis Eraslan Fırat,Hafif Ticari,Filo,40,Erkek,85.001 - 150.000 TL,1396000,36,1.0,1,1,,1,Alternatifbank,Kampanyaları olması; Müşteri ilişkileri; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,8,10,9,7,,8,9,,1,,2,,,,2,,2,10,10,6,,,,,,,,,,,,2,,1,Promoter,88.9,1,1
